date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:32:24	166688/166688	---M--	200	added ('OK')	image/png	etag:%223420c35-28b20-591e11fa0d274%22	http://themesboss.com/pioted/assets/images/demo/signup_img.png	C:/My%20Websites/sample02/themesboss.com/pioted/assets/images/demo/signup_img.png	(from http://themesboss.com/pioted/index.html)
17:32:25	530173/530173	---M--	200	added ('OK')	image/png	etag:%223420c03-816fd-591e11eb5354b%22	http://themesboss.com/pioted/assets/images/demo/13.png	C:/My%20Websites/sample02/themesboss.com/pioted/assets/images/demo/13.png	(from http://themesboss.com/pioted/index.html)
17:32:25	4094/4094	---M-Z	200	added ('OK')	text/html	etag:%2234203da-ffe-591e11b64bb8a-gzip%22	http://themesboss.com/pioted/login_img.html	C:/My%20Websites/sample02/themesboss.com/pioted/login_img.html	(from http://themesboss.com/pioted/index.html)
17:32:26	3162/3162	---M-Z	200	added ('OK')	text/html	etag:%223420056-c5a-591e11b0885c6-gzip%22	http://themesboss.com/pioted/forgot_img.html	C:/My%20Websites/sample02/themesboss.com/pioted/forgot_img.html	(from http://themesboss.com/pioted/index.html)
17:32:27	224655/224655	---M--	200	added ('OK')	image/png	etag:%223420c07-36d8f-591e11ed7d0c7%22	http://themesboss.com/pioted/assets/images/demo/17.png	C:/My%20Websites/sample02/themesboss.com/pioted/assets/images/demo/17.png	(from http://themesboss.com/pioted/index.html)
17:32:28	53809/53809	---M-Z	200	added ('OK')	text/html	etag:%223420381-d231-591e11b187bc3-gzip%22	http://themesboss.com/pioted/gradient_1.html	C:/My%20Websites/sample02/themesboss.com/pioted/gradient_1.html	(from http://themesboss.com/pioted/index.html)
17:32:33	247728/247728	---M--	200	added ('OK')	image/png	etag:%223420c08-3c7b0-591e11edb62da%22	http://themesboss.com/pioted/assets/images/demo/18.png	C:/My%20Websites/sample02/themesboss.com/pioted/assets/images/demo/18.png	(from http://themesboss.com/pioted/index.html)
17:32:33	25940/25940	---M--	200	added ('OK')	image/png	etag:%223420c09-6554-591e11ee10c17%22	http://themesboss.com/pioted/assets/images/demo/19.png	C:/My%20Websites/sample02/themesboss.com/pioted/assets/images/demo/19.png	(from http://themesboss.com/pioted/index.html)
17:32:33	53819/53819	---M-Z	200	added ('OK')	text/html	etag:%223420384-d23b-591e11b18ba43-gzip%22	http://themesboss.com/pioted/gradient_2.html	C:/My%20Websites/sample02/themesboss.com/pioted/gradient_2.html	(from http://themesboss.com/pioted/index.html)
17:32:35	55129/55129	---M-Z	200	added ('OK')	text/html	etag:%223420388-d759-591e11b210b32-gzip%22	http://themesboss.com/pioted/gradient_3.html	C:/My%20Websites/sample02/themesboss.com/pioted/gradient_3.html	(from http://themesboss.com/pioted/index.html)
17:32:38	25422/25422	---M--	200	added ('OK')	image/png	etag:%223420c0b-634e-591e11ee88dfd%22	http://themesboss.com/pioted/assets/images/demo/20.png	C:/My%20Websites/sample02/themesboss.com/pioted/assets/images/demo/20.png	(from http://themesboss.com/pioted/index.html)
17:32:38	54167/54167	---M-Z	200	added ('OK')	text/html	etag:%22342039a-d397-591e11b21074a-gzip%22	http://themesboss.com/pioted/gradient_4.html	C:/My%20Websites/sample02/themesboss.com/pioted/gradient_4.html	(from http://themesboss.com/pioted/index.html)
17:32:41	30504/30504	---M--	200	added ('OK')	image/png	etag:%223420c0c-7728-591e11eeadfbf%22	http://themesboss.com/pioted/assets/images/demo/21.png	C:/My%20Websites/sample02/themesboss.com/pioted/assets/images/demo/21.png	(from http://themesboss.com/pioted/index.html)
17:32:41	54338/54338	---M-Z	200	added ('OK')	text/html	etag:%22342039d-d442-591e11b28c3c8-gzip%22	http://themesboss.com/pioted/gradient_5.html	C:/My%20Websites/sample02/themesboss.com/pioted/gradient_5.html	(from http://themesboss.com/pioted/index.html)
17:32:43	25477/25477	---M--	200	added ('OK')	image/png	etag:%223420c0d-6385-591e11ef2afc5%22	http://themesboss.com/pioted/assets/images/demo/22.png	C:/My%20Websites/sample02/themesboss.com/pioted/assets/images/demo/22.png	(from http://themesboss.com/pioted/index.html)
17:32:43	53841/53841	---M-Z	200	added ('OK')	text/html	etag:%22342039f-d251-591e11b2967d9-gzip%22	http://themesboss.com/pioted/gradient_6.html	C:/My%20Websites/sample02/themesboss.com/pioted/gradient_6.html	(from http://themesboss.com/pioted/index.html)
17:32:46	24335/24335	---M--	200	added ('OK')	image/png	etag:%223420c0e-5f0f-591e11ef2afc5%22	http://themesboss.com/pioted/assets/images/demo/23.png	C:/My%20Websites/sample02/themesboss.com/pioted/assets/images/demo/23.png	(from http://themesboss.com/pioted/index.html)
17:32:46	54056/54056	---M-Z	200	added ('OK')	text/html	etag:%2234203a0-d328-591e11b31300f-gzip%22	http://themesboss.com/pioted/gradient_7.html	C:/My%20Websites/sample02/themesboss.com/pioted/gradient_7.html	(from http://themesboss.com/pioted/index.html)
17:32:48	29101/29101	---M--	200	added ('OK')	image/png	etag:%223420c0f-71ad-591e11efa6473%22	http://themesboss.com/pioted/assets/images/demo/24.png	C:/My%20Websites/sample02/themesboss.com/pioted/assets/images/demo/24.png	(from http://themesboss.com/pioted/index.html)
17:32:49	55399/55399	---M-Z	200	added ('OK')	text/html	etag:%2234203a2-d867-591e11b31d808-gzip%22	http://themesboss.com/pioted/gradient_8.html	C:/My%20Websites/sample02/themesboss.com/pioted/gradient_8.html	(from http://themesboss.com/pioted/index.html)
17:32:51	28428/28428	---M--	200	added ('OK')	image/png	etag:%223420c10-6f0c-591e11efabe4c%22	http://themesboss.com/pioted/assets/images/demo/25.png	C:/My%20Websites/sample02/themesboss.com/pioted/assets/images/demo/25.png	(from http://themesboss.com/pioted/index.html)
17:32:52	171523/171523	---M--	200	added ('OK')	image/png	etag:%223420c31-29e03-591e11f8f3e66%22	http://themesboss.com/pioted/assets/images/demo/login_img.png	C:/My%20Websites/sample02/themesboss.com/pioted/assets/images/demo/login_img.png	(from http://themesboss.com/pioted/index.html)
17:32:54	53967/53967	---M-Z	200	added ('OK')	text/html	etag:%2234203a5-d2cf-591e11b39427e-gzip%22	http://themesboss.com/pioted/gradient_9.html	C:/My%20Websites/sample02/themesboss.com/pioted/gradient_9.html	(from http://themesboss.com/pioted/index.html)
17:32:55	25835/25835	---M--	200	added ('OK')	image/png	etag:%223420c11-64eb-591e11f01e65a%22	http://themesboss.com/pioted/assets/images/demo/26.png	C:/My%20Websites/sample02/themesboss.com/pioted/assets/images/demo/26.png	(from http://themesboss.com/pioted/index.html)
17:32:55	176986/176986	---M--	200	added ('OK')	image/png	etag:%223420c2d-2b35a-591e11f7dd54f%22	http://themesboss.com/pioted/assets/images/demo/forgot_img.png	C:/My%20Websites/sample02/themesboss.com/pioted/assets/images/demo/forgot_img.png	(from http://themesboss.com/pioted/index.html)
17:32:56	4189/4189	---M-Z	200	added ('OK')	text/html	etag:%2234204b2-105d-591e11b8ee88c-gzip%22	http://themesboss.com/pioted/signup_gradient.html	C:/My%20Websites/sample02/themesboss.com/pioted/signup_gradient.html	(from http://themesboss.com/pioted/index.html)
17:32:57	4072/4072	---M-Z	200	added ('OK')	text/html	etag:%2234203d8-fe8-591e11b5f971d-gzip%22	http://themesboss.com/pioted/login_gradient.html	C:/My%20Websites/sample02/themesboss.com/pioted/login_gradient.html	(from http://themesboss.com/pioted/index.html)
17:32:58	15183/15183	---M--	200	added ('OK')	image/png	etag:%223420c34-3b4f-591e11f969d24%22	http://themesboss.com/pioted/assets/images/demo/signup_gradient.png	C:/My%20Websites/sample02/themesboss.com/pioted/assets/images/demo/signup_gradient.png	(from http://themesboss.com/pioted/index.html)
17:32:58	3135/3135	---M-Z	200	added ('OK')	text/html	etag:%223420057-c3f-591e11b09c22f-gzip%22	http://themesboss.com/pioted/forgot_gradient.html	C:/My%20Websites/sample02/themesboss.com/pioted/forgot_gradient.html	(from http://themesboss.com/pioted/index.html)
17:32:59	53808/53808	---M-Z	200	added ('OK')	text/html	etag:%2234203df-d230-591e11b6d8979-gzip%22	http://themesboss.com/pioted/pattern_1.html	C:/My%20Websites/sample02/themesboss.com/pioted/pattern_1.html	(from http://themesboss.com/pioted/index.html)
17:32:59	15004/15004	---M--	200	added ('OK')	image/png	etag:%223420c30-3a9c-591e11f87dfa7%22	http://themesboss.com/pioted/assets/images/demo/login_gradient.png	C:/My%20Websites/sample02/themesboss.com/pioted/assets/images/demo/login_gradient.png	(from http://themesboss.com/pioted/index.html)
17:33:00	53818/53818	---M-Z	200	added ('OK')	text/html	etag:%2234203f6-d23a-591e11b7307bd-gzip%22	http://themesboss.com/pioted/pattern_2.html	C:/My%20Websites/sample02/themesboss.com/pioted/pattern_2.html	(from http://themesboss.com/pioted/index.html)
17:33:01	14234/14234	---M--	200	added ('OK')	image/png	etag:%223420c2c-379a-591e11f72b59e%22	http://themesboss.com/pioted/assets/images/demo/forgot_gradient.png	C:/My%20Websites/sample02/themesboss.com/pioted/assets/images/demo/forgot_gradient.png	(from http://themesboss.com/pioted/index.html)
17:33:02	55128/55128	---M-Z	200	added ('OK')	text/html	etag:%22342049b-d758-591e11b751ee7-gzip%22	http://themesboss.com/pioted/pattern_3.html	C:/My%20Websites/sample02/themesboss.com/pioted/pattern_3.html	(from http://themesboss.com/pioted/index.html)
17:33:05	36937/36937	---M--	200	added ('OK')	image/png	etag:%223420c13-9049-591e11f0973f8%22	http://themesboss.com/pioted/assets/images/demo/28.png	C:/My%20Websites/sample02/themesboss.com/pioted/assets/images/demo/28.png	(from http://themesboss.com/pioted/index.html)
17:33:05	82302/82302	---M--	200	added ('OK')	image/png	etag:%223420c12-1417e-591e11f03652b%22	http://themesboss.com/pioted/assets/images/demo/27.png	C:/My%20Websites/sample02/themesboss.com/pioted/assets/images/demo/27.png	(from http://themesboss.com/pioted/index.html)
17:33:05	35577/35577	---M--	200	added ('OK')	image/png	etag:%223420c14-8af9-591e11f0af6b1%22	http://themesboss.com/pioted/assets/images/demo/29.png	C:/My%20Websites/sample02/themesboss.com/pioted/assets/images/demo/29.png	(from http://themesboss.com/pioted/index.html)
17:33:06	54166/54166	---M-Z	200	added ('OK')	text/html	etag:%22342049c-d396-591e11b7a5ac4-gzip%22	http://themesboss.com/pioted/pattern_4.html	C:/My%20Websites/sample02/themesboss.com/pioted/pattern_4.html	(from http://themesboss.com/pioted/index.html)
17:33:08	54337/54337	---M-Z	200	added ('OK')	text/html	etag:%22342049f-d441-591e11b7ccfae-gzip%22	http://themesboss.com/pioted/pattern_5.html	C:/My%20Websites/sample02/themesboss.com/pioted/pattern_5.html	(from http://themesboss.com/pioted/index.html)
17:33:08	44825/44825	---M--	200	added ('OK')	image/png	etag:%223420c15-af19-591e11f12baff%22	http://themesboss.com/pioted/assets/images/demo/30.png	C:/My%20Websites/sample02/themesboss.com/pioted/assets/images/demo/30.png	(from http://themesboss.com/pioted/index.html)
17:33:09	53840/53840	---M-Z	200	added ('OK')	text/html	etag:%2234204a1-d250-591e11b820b8a-gzip%22	http://themesboss.com/pioted/pattern_6.html	C:/My%20Websites/sample02/themesboss.com/pioted/pattern_6.html	(from http://themesboss.com/pioted/index.html)
17:33:09	37437/37437	---M--	200	added ('OK')	image/png	etag:%223420c18-923d-591e11f1ad53e%22	http://themesboss.com/pioted/assets/images/demo/31.png	C:/My%20Websites/sample02/themesboss.com/pioted/assets/images/demo/31.png	(from http://themesboss.com/pioted/index.html)
17:33:11	54055/54055	---M-Z	200	added ('OK')	text/html	etag:%2234204a3-d327-591e11b849fb4-gzip%22	http://themesboss.com/pioted/pattern_7.html	C:/My%20Websites/sample02/themesboss.com/pioted/pattern_7.html	(from http://themesboss.com/pioted/index.html)
17:33:12	35368/35368	---M--	200	added ('OK')	image/png	etag:%223420c17-8a28-591e11f1aecae%22	http://themesboss.com/pioted/assets/images/demo/32.png	C:/My%20Websites/sample02/themesboss.com/pioted/assets/images/demo/32.png	(from http://themesboss.com/pioted/index.html)
17:33:14	39794/39794	---M--	200	added ('OK')	image/png	etag:%223420c19-9b72-591e11f24a116%22	http://themesboss.com/pioted/assets/images/demo/33.png	C:/My%20Websites/sample02/themesboss.com/pioted/assets/images/demo/33.png	(from http://themesboss.com/pioted/index.html)
17:33:14	53966/53966	---M-Z	200	added ('OK')	text/html	etag:%2234204b1-d2ce-591e11b8c2582-gzip%22	http://themesboss.com/pioted/pattern_9.html	C:/My%20Websites/sample02/themesboss.com/pioted/pattern_9.html	(from http://themesboss.com/pioted/index.html)
17:33:15	38620/38620	---M--	200	added ('OK')	image/png	etag:%223420c1a-96dc-591e11f244f0e%22	http://themesboss.com/pioted/assets/images/demo/34.png	C:/My%20Websites/sample02/themesboss.com/pioted/assets/images/demo/34.png	(from http://themesboss.com/pioted/index.html)
17:33:15	4181/4181	---M-Z	200	added ('OK')	text/html	etag:%2234204b4-1055-591e11b95a722-gzip%22	http://themesboss.com/pioted/signup_pattern.html	C:/My%20Websites/sample02/themesboss.com/pioted/signup_pattern.html	(from http://themesboss.com/pioted/index.html)
17:33:16	55398/55398	---M-Z	200	added ('OK')	text/html	etag:%2234204b0-d866-591e11b899d10-gzip%22	http://themesboss.com/pioted/pattern_8.html	C:/My%20Websites/sample02/themesboss.com/pioted/pattern_8.html	(from http://themesboss.com/pioted/index.html)
17:33:16	37650/37650	---M--	200	added ('OK')	image/png	etag:%223420c1b-9312-591e11f2c905d%22	http://themesboss.com/pioted/assets/images/demo/35.png	C:/My%20Websites/sample02/themesboss.com/pioted/assets/images/demo/35.png	(from http://themesboss.com/pioted/index.html)
17:33:17	4063/4063	---M-Z	200	added ('OK')	text/html	etag:%2234203dd-fdf-591e11b65482a-gzip%22	http://themesboss.com/pioted/login_pattern.html	C:/My%20Websites/sample02/themesboss.com/pioted/login_pattern.html	(from http://themesboss.com/pioted/index.html)
17:33:17	3127/3127	---M-Z	200	added ('OK')	text/html	etag:%22342005f-c37-591e11b0f251b-gzip%22	http://themesboss.com/pioted/forgot_pattern.html	C:/My%20Websites/sample02/themesboss.com/pioted/forgot_pattern.html	(from http://themesboss.com/pioted/index.html)
17:33:20	29180/29180	---M--	200	added ('OK')	image/png	etag:%223420c36-71fc-591e11f9f113a%22	http://themesboss.com/pioted/assets/images/demo/signup_pattern.png	C:/My%20Websites/sample02/themesboss.com/pioted/assets/images/demo/signup_pattern.png	(from http://themesboss.com/pioted/index.html)
17:33:21	54335/54335	---M-Z	200	added ('OK')	text/html	etag:%2234204c0-d43f-591e11bc41dd0-gzip%22	http://themesboss.com/pioted/video_1.html	C:/My%20Websites/sample02/themesboss.com/pioted/video_1.html	(from http://themesboss.com/pioted/index.html)
17:33:21	28901/28901	---M--	200	added ('OK')	image/png	etag:%223420c32-70e5-591e11f90829f%22	http://themesboss.com/pioted/assets/images/demo/login_pattern.png	C:/My%20Websites/sample02/themesboss.com/pioted/assets/images/demo/login_pattern.png	(from http://themesboss.com/pioted/index.html)
17:33:22	28249/28249	---M--	200	added ('OK')	image/png	etag:%223420c2e-6e59-591e11f7c94fe%22	http://themesboss.com/pioted/assets/images/demo/forgot_pattern.png	C:/My%20Websites/sample02/themesboss.com/pioted/assets/images/demo/forgot_pattern.png	(from http://themesboss.com/pioted/index.html)
17:33:22	54345/54345	---M-Z	200	added ('OK')	text/html	etag:%2234204c2-d449-591e11bccb50f-gzip%22	http://themesboss.com/pioted/video_2.html	C:/My%20Websites/sample02/themesboss.com/pioted/video_2.html	(from http://themesboss.com/pioted/index.html)
17:33:23	55655/55655	---M-Z	200	added ('OK')	text/html	etag:%2234204c1-d967-591e11bcca957-gzip%22	http://themesboss.com/pioted/video_3.html	C:/My%20Websites/sample02/themesboss.com/pioted/video_3.html	(from http://themesboss.com/pioted/index.html)
17:33:27	91439/91439	---M--	200	added ('OK')	image/png	etag:%223420c1c-1652f-591e11f2e7c8e%22	http://themesboss.com/pioted/assets/images/demo/36.png	C:/My%20Websites/sample02/themesboss.com/pioted/assets/images/demo/36.png	(from http://themesboss.com/pioted/index.html)
17:33:29	54658/54658	---M-Z	200	added ('OK')	text/html	etag:%2234204c4-d582-591e11bd4d71e-gzip%22	http://themesboss.com/pioted/video_4.html	C:/My%20Websites/sample02/themesboss.com/pioted/video_4.html	(from http://themesboss.com/pioted/index.html)
17:33:30	55472/55472	---M--	200	added ('OK')	image/png	etag:%223420c1d-d8b0-591e11f345c7b%22	http://themesboss.com/pioted/assets/images/demo/37.png	C:/My%20Websites/sample02/themesboss.com/pioted/assets/images/demo/37.png	(from http://themesboss.com/pioted/index.html)
17:33:31	54829/54829	---M-Z	200	added ('OK')	text/html	etag:%2234204c3-d62d-591e11bd4deee-gzip%22	http://themesboss.com/pioted/video_5.html	C:/My%20Websites/sample02/themesboss.com/pioted/video_5.html	(from http://themesboss.com/pioted/index.html)
17:33:31	55035/55035	---M--	200	added ('OK')	image/png	etag:%223420c1e-d6fb-591e11f363525%22	http://themesboss.com/pioted/assets/images/demo/38.png	C:/My%20Websites/sample02/themesboss.com/pioted/assets/images/demo/38.png	(from http://themesboss.com/pioted/index.html)
17:33:31	54367/54367	---M-Z	200	added ('OK')	text/html	etag:%2234204c6-d45f-591e11bddacdd-gzip%22	http://themesboss.com/pioted/video_6.html	C:/My%20Websites/sample02/themesboss.com/pioted/video_6.html	(from http://themesboss.com/pioted/index.html)
17:33:33	60613/60613	---M--	200	added ('OK')	image/png	etag:%223420c1f-ecc5-591e11f3d93e3%22	http://themesboss.com/pioted/assets/images/demo/39.png	C:/My%20Websites/sample02/themesboss.com/pioted/assets/images/demo/39.png	(from http://themesboss.com/pioted/index.html)
17:33:34	54582/54582	---M-Z	200	added ('OK')	text/html	etag:%2234204c7-d536-591e11bde4d06-gzip%22	http://themesboss.com/pioted/video_7.html	C:/My%20Websites/sample02/themesboss.com/pioted/video_7.html	(from http://themesboss.com/pioted/index.html)
17:33:38	53016/53016	---M--	200	added ('OK')	image/png	etag:%223420c21-cf18-591e11f4567d1%22	http://themesboss.com/pioted/assets/images/demo/40.png	C:/My%20Websites/sample02/themesboss.com/pioted/assets/images/demo/40.png	(from http://themesboss.com/pioted/index.html)
17:33:39	55890/55890	---M-Z	200	added ('OK')	text/html	etag:%2234204c8-da52-591e11be6153c-gzip%22	http://themesboss.com/pioted/video_8.html	C:/My%20Websites/sample02/themesboss.com/pioted/video_8.html	(from http://themesboss.com/pioted/index.html)
17:33:40	53009/53009	---M--	200	added ('OK')	image/png	etag:%223420c22-cf11-591e11f47addb%22	http://themesboss.com/pioted/assets/images/demo/41.png	C:/My%20Websites/sample02/themesboss.com/pioted/assets/images/demo/41.png	(from http://themesboss.com/pioted/index.html)
17:33:40	50983/50983	---M--	200	added ('OK')	image/png	etag:%223420c23-c727-591e11f4e1298%22	http://themesboss.com/pioted/assets/images/demo/42.png	C:/My%20Websites/sample02/themesboss.com/pioted/assets/images/demo/42.png	(from http://themesboss.com/pioted/index.html)
17:33:40	54493/54493	---M-Z	200	added ('OK')	text/html	etag:%2234204c9-d4dd-591e11be74dbd-gzip%22	http://themesboss.com/pioted/video_9.html	C:/My%20Websites/sample02/themesboss.com/pioted/video_9.html	(from http://themesboss.com/pioted/index.html)
17:33:42	50629/50629	---M--	200	added ('OK')	image/png	etag:%223420c24-c5c5-591e11f4feb42%22	http://themesboss.com/pioted/assets/images/demo/43.png	C:/My%20Websites/sample02/themesboss.com/pioted/assets/images/demo/43.png	(from http://themesboss.com/pioted/index.html)
17:33:46	19033/19033	---M--	200	added ('OK')	application/javascript	etag:%223420520-4a59-591e11de313a6%22	http://themesboss.com/pioted/assets/js/popper.min.js	C:/My%20Websites/sample02/themesboss.com/pioted/assets/js/popper.min.js	(from http://themesboss.com/pioted/index.html)
17:33:48	55375/55375	---M--	200	added ('OK')	image/png	etag:%223420c25-d84f-591e11f58bd19%22	http://themesboss.com/pioted/assets/images/demo/44.png	C:/My%20Websites/sample02/themesboss.com/pioted/assets/images/demo/44.png	(from http://themesboss.com/pioted/index.html)
17:33:50	6000/6000	---M--	200	added ('OK')	application/javascript	etag:%223420511-1770-591e11d92e40c%22	http://themesboss.com/pioted/js/jquery.simple-text-rotator.js	C:/My%20Websites/sample02/themesboss.com/pioted/js/jquery.simple-text-rotator.js	(from http://themesboss.com/pioted/solid_4.html)
17:33:52	12463/12463	---M--	200	added ('OK')	application/javascript	etag:%223420517-30af-591e11da5898c%22	http://themesboss.com/pioted/js/typed.js	C:/My%20Websites/sample02/themesboss.com/pioted/js/typed.js	(from http://themesboss.com/pioted/solid_5.html)
17:33:54	48944/48944	---M--	200	added ('OK')	application/javascript	etag:%22342051f-bf30-591e11ddd3f72%22	http://themesboss.com/pioted/assets/js/bootstrap.min.js	C:/My%20Websites/sample02/themesboss.com/pioted/assets/js/bootstrap.min.js	(from http://themesboss.com/pioted/index.html)
17:33:55	86709/86709	---M--	200	added ('OK')	application/javascript	etag:%22342051e-152b5-591e11ddc12a9%22	http://themesboss.com/pioted/assets/js/jquery.min.js	C:/My%20Websites/sample02/themesboss.com/pioted/assets/js/jquery.min.js	(from http://themesboss.com/pioted/index.html)
17:33:56	105551/105551	---M--	200	added ('OK')	image/png	etag:%223420c26-19c4f-591e11f5b12c3%22	http://themesboss.com/pioted/assets/images/demo/45.png	C:/My%20Websites/sample02/themesboss.com/pioted/assets/images/demo/45.png	(from http://themesboss.com/pioted/index.html)
17:33:58	25983/25983	---M--	200	added ('OK')	text/css	etag:%2234204cb-657f-591e11bfc4116%22	http://themesboss.com/pioted/css/aos.css	C:/My%20Websites/sample02/themesboss.com/pioted/css/aos.css	(from http://themesboss.com/pioted/solid_8.html)
17:34:00	12446/12446	---M--	200	added ('OK')	application/javascript	etag:%223420509-309e-591e11d7964a0%22	http://themesboss.com/pioted/js/aos.js	C:/My%20Websites/sample02/themesboss.com/pioted/js/aos.js	(from http://themesboss.com/pioted/solid_8.html)
17:34:05	102341/102341	---M--	200	added ('OK')	image/png	etag:%223420501-18fc5-591e11d469c76%22	http://themesboss.com/pioted/images/macbook.png	C:/My%20Websites/sample02/themesboss.com/pioted/images/macbook.png	(from http://themesboss.com/pioted/solid_6.html)
17:34:05	59348/59348	---M--	200	added ('OK')	image/png	etag:%223420505-e7d4-591e11d5ca910%22	http://themesboss.com/pioted/images/side-mockup.png	C:/My%20Websites/sample02/themesboss.com/pioted/images/side-mockup.png	(from http://themesboss.com/pioted/solid_7.html)
17:34:05	11984/11984	---M--	200	added ('OK')	text/css	etag:%2234204db-2ed0-591e11c1d4a3a%22	http://themesboss.com/pioted/css/ytplayer.css	C:/My%20Websites/sample02/themesboss.com/pioted/css/ytplayer.css	(from http://themesboss.com/pioted/video_1.html)
17:34:08	48050/48050	---M--	200	added ('OK')	application/javascript	etag:%22342050f-bbb2-591e11d8dd710%22	http://themesboss.com/pioted/js/jquery.mb.YTPlayer.js	C:/My%20Websites/sample02/themesboss.com/pioted/js/jquery.mb.YTPlayer.js	(from http://themesboss.com/pioted/video_1.html)
17:34:08	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Jun%202021%2009:34:09%20GMT	http://themesboss.com/pioted/css/ytp-regular.eot	C:/My%20Websites/sample02/themesboss.com/pioted/css/ytp-regular.b8.delayed	(from http://themesboss.com/pioted/css/ytplayer.css)
17:34:08	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Jun%202021%2009:34:09%20GMT	http://themesboss.com/pioted/css/ytp-regular.ttf	C:/My%20Websites/sample02/themesboss.com/pioted/css/ytp-regular.ttf	(from http://themesboss.com/pioted/css/ytplayer.css)
17:34:09	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Jun%202021%2009:34:10%20GMT	http://themesboss.com/pioted/images/raster.png	C:/My%20Websites/sample02/themesboss.com/pioted/images/raster.png	(from http://themesboss.com/pioted/css/ytplayer.css)
17:34:09	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Jun%202021%2009:34:10%20GMT	http://themesboss.com/pioted/images/raster@2x.png	C:/My%20Websites/sample02/themesboss.com/pioted/images/raster@2x.png	(from http://themesboss.com/pioted/css/ytplayer.css)
17:34:09	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Jun%202021%2009:34:10%20GMT	http://themesboss.com/pioted/images/raster_dot.png	C:/My%20Websites/sample02/themesboss.com/pioted/images/raster_dot.png	(from http://themesboss.com/pioted/css/ytplayer.css)
17:34:09	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Jun%202021%2009:34:10%20GMT	http://themesboss.com/pioted/images/raster_dot@2x.png	C:/My%20Websites/sample02/themesboss.com/pioted/images/raster_dot@2x.png	(from http://themesboss.com/pioted/css/ytplayer.css)
